,open,high,low,close,volume
2007-12-28,22.9250,26.6667,22.5667,26.2667,206985600
2007-11-30,22.5850,22.8983,20.4167,22.7500,193078200
2007-10-31,21.6500,24.0000,20.8950,23.0817,207430800
2007-09-28,18.5850,21.9150,18.2333,21.4750,177145800
2007-08-31,17.9167,18.6183,14.7383,18.5567,181889400
2007-07-31,16.6333,18.4567,16.4800,18.1183,108161400
2007-06-29,17.0250,17.4167,16.2000,16.6333,97900200
2007-05-31,14.4983,17.6333,14.3333,16.5183,130538400
2007-04-30,14.8083,15.1650,14.3167,14.8333,98880000
2007-03-30,12.0333,14.8950,11.3333,14.8083,173606400
2007-02-28,11.5083,13.5333,11.5083,12.3500,251400000
2007-01-31,10.8000,11.5267,9.8783,11.4817,179977800
2006-12-28,10.5350,11.0250,10.2583,10.7500,82391400
2006-11-30,11.1767,12.0167,10.3333,10.7833,130874400
2006-10-31,10.3500,11.6667,10.0583,11.0833,80681400
2006-09-29,10.5000,11.4167,9.6083,10.3333,960861132
2006-08-31,11.6167,12.0367,10.4000,10.4333,5286532164
2006-07-31,11.6833,12.1000,10.9150,11.6167,3529935900
2006-06-30,11.6000,12.1333,9.3917,11.5833,4882907928
2006-05-31,12.0000,12.9333,10.4833,11.3667,5010032808
2006-04-28,11.5000,12.7500,11.2567,12.2167,239913000
2006-03-31,10.7250,11.5667,9.9650,11.3417,297054000
2006-02-28,10.8133,11.3000,9.2667,10.6567,308811600
2006-01-31,8.1667,11.0300,8.0833,10.8317,396952200
2005-12-29,7.7550,8.4333,7.6700,8.3833,319996800
2005-11-30,7.2283,7.8533,7.0333,7.6667,296224200
2005-10-31,8.5750,8.7167,6.5417,7.2083,362894400
2005-09-30,7.7350,8.9650,7.6083,8.6283,293671800
2005-08-31,7.4167,8.3167,7.2217,7.7217,388499400
2005-07-29,6.2900,7.6583,5.8667,7.4667,350807400
2005-06-30,7.1333,7.4833,6.2733,6.3167,353979000
2005-05-31,7.7650,7.8850,6.5467,7.1167,479673000
2005-04-29,10.7000,10.8167,8.3767,9.1950,401536800
2005-03-31,11.5000,11.9483,9.7750,10.5500,389185200
2005-02-28,8.7333,11.6650,8.6167,11.2000,395625600
2005-01-31,8.4583,9.2000,7.5167,8.7333,275868000
2004-12-31,8.6667,8.8183,7.6917,8.4650,327110400
2004-11-30,7.0317,8.7467,6.9083,8.6333,316762200
2004-10-29,7.4133,7.9517,6.3400,7.0233,241965000
2004-09-30,7.5750,7.7500,6.7350,7.4000,242368200
2004-08-31,7.3267,7.7500,7.0667,7.5583,262999800
2004-07-30,6.2517,7.3333,6.1667,7.3317,285388200
2004-06-30,6.0333,6.4000,5.5500,6.3133,377924400
2004-05-31,7.7500,8.2208,5.8767,6.0833,393096605
2004-04-30,11.1125,11.3875,7.6833,7.7500,290735997
2004-03-31,10.3875,11.6625,9.8625,11.0500,378755996
2004-02-27,8.6667,10.3875,8.0542,10.3333,253231200
2004-01-30,8.7042,10.1875,8.5292,9.0833,348559201
2003-12-31,7.4458,8.9708,7.0667,8.7042,312260817
2003-11-28,6.5542,7.4458,6.2042,7.4458,212313602
2003-10-31,5.7542,7.0542,5.7542,6.5542,261021599
2003-09-30,5.5292,5.9458,5.2625,5.7333,256874401
2003-08-29,4.5000,44.4458,4.2208,5.5292,354992815
2003-07-31,3.9000,4.5000,3.7833,4.5000,249645601
2003-06-30,3.1708,3.9708,3.0792,3.8750,362426403
2003-05-30,3.2042,3.4583,3.0125,3.1792,423993603
2003-04-30,3.6292,3.8333,3.1667,3.2042,789026403
2003-03-31,3.4458,3.7875,3.1625,3.6125,333086400
2003-02-28,3.2208,3.6958,3.1667,3.4458,352504799
2003-01-31,2.8417,3.2375,2.8042,3.2083,258127201
2002-12-31,2.6875,2.9708,2.6167,2.8417,229608002
2002-11-29,2.0667,2.7000,2.0292,2.6958,330681600
2002-10-31,1.7708,2.3292,1.6208,2.0542,281930401
2002-09-30,2.2542,2.2958,1.6667,1.6875,182944800
2002-08-30,2.4542,2.4542,1.9292,2.2500,298353600
2002-07-31,2.5458,3.2792,2.1375,2.3625,532605600
2002-06-28,2.6292,2.6958,2.0667,2.4542,273607200
2002-05-31,2.5958,2.8875,2.2250,2.6833,434397600
2002-04-30,2.3208,2.6625,2.2792,2.5958,218397600
2002-03-29,2.3875,2.7750,2.1500,2.3292,227289600
2002-02-28,2.0667,2.3333,2.0542,2.3000,212155200
2002-01-31,2.0292,2.4458,2.0292,2.0708,211960799
2001-12-31,2.0292,2.2125,1.9333,2.0292,165844800
2001-11-30,1.5792,2.1375,1.5333,1.9458,191016000
2001-10-31,1.5542,1.6292,1.4000,1.5542,189547201
2001-09-28,1.9500,2.0500,1.4750,1.5000,105343200
2001-08-31,2.1667,2.2792,1.9333,1.9792,104882400
2001-07-31,2.3625,2.4167,2.0375,2.1667,102304800
2001-06-29,2.6375,2.9542,2.2958,2.3875,149356800
2001-05-31,2.8708,2.8875,2.5542,2.6708,114811200
2001-04-30,2.5292,2.9167,2.4458,2.8708,133912800
2001-03-30,3.8875,4.1625,2.3333,2.6042,212925600
2001-02-28,4.0292,4.0833,3.6208,3.8625,159602400
2001-01-31,3.4500,4.1125,3.3167,4.1125,208900800
2000-12-29,2.8333,3.5667,2.8042,3.4500,228153600
2000-11-30,3.0542,3.2833,2.7833,2.8625,171835200
2000-10-31,3.2500,3.3042,2.7792,2.9458,172684799
2000-09-29,3.6708,3.7792,3.1792,3.2292,188229600
2000-08-31,3.3042,3.7792,3.0542,3.6708,143827200
2000-07-31,3.1667,3.6667,3.0542,3.1667,206315998
2000-06-30,3.3333,3.3875,2.6958,3.1417,147657600
2000-05-31,2.8333,3.4458,2.3333,3.3333,119232000
2000-04-28,3.3917,3.4542,2.6042,2.8333,124675200
2000-03-31,3.0542,3.5125,2.9167,3.4208,177501600
2000-02-29,3.2792,3.3958,2.8333,3.0542,112132800
