,open,high,low,close,volume
2019-12-19,35.1500,36.5000,34.1700,35.7900,64373400
2019-11-29,40.0948,43.0336,34.1400,34.8300,82502968
2019-10-31,39.9848,40.0748,34.2570,39.5450,111297274
2019-09-30,46.2424,46.7223,38.4454,40.1348,74488594
2019-08-30,40.1947,47.8518,38.8153,45.9226,99515603
2019-07-31,35.5465,40.6246,34.1870,39.3750,63849356
2019-06-28,34.6368,37.1359,32.8275,35.2366,62497942
2019-05-31,32.5876,35.0367,30.0886,34.3969,70795191
2019-04-30,37.3858,37.8156,30.8883,32.6876,80825202
2019-03-29,37.1359,38.0855,32.0078,36.6761,77326872
2019-02-28,37.3358,40.8245,33.6472,36.9660,89962473
2019-01-31,24.2808,38.3554,24.2808,37.3858,123027734
2018-12-28,24.8206,26.4400,22.0416,24.2208,78274133
2018-11-30,23.4911,26.4899,22.1916,24.4207,82338179
2018-10-31,15.5041,23.6810,14.7944,23.4911,144206978
2018-09-28,15.8840,16.5837,14.4745,15.5041,52271057
2018-08-31,17.2934,17.9832,14.4945,15.8140,72569466
2018-07-31,12.0454,18.2431,12.0354,17.2634,77589070
2018-06-29,15.3342,16.3338,11.7455,12.1854,83389775
2018-05-30,19.0927,20.6521,13.8048,14.6244,81075096
2018-04-30,21.0820,22.5414,17.2734,19.0628,81800170
2018-03-29,24.6406,25.0905,20.7421,20.9920,54693475
2018-02-28,20.5422,25.5403,19.1727,24.7606,64888347
2018-01-31,19.5926,20.8721,16.5737,20.3223,60389541
2017-12-29,18.6929,19.7425,16.8536,19.3326,48909178
2017-11-30,22.0916,22.2316,18.5429,18.7229,67068676
2017-10-31,19.5226,24.4807,19.4426,22.0416,49292425
2017-09-29,17.7932,22.4115,17.3934,19.7525,59084144
2017-08-31,13.5948,21.3719,13.3349,17.6133,121134214
2017-07-31,12.4553,16.4737,12.2054,13.4949,47330679
2017-06-30,13.6748,13.9447,11.6056,12.4453,38734115
2017-05-31,18.0431,18.5429,12.0054,13.7448,51721248
2017-04-28,17.1335,18.0531,14.9643,18.0531,30083430
2017-03-31,21.5518,21.9617,16.9336,17.0935,33644881
2017-02-24,21.2319,23.1212,20.7821,21.4818,23618472
2017-01-31,22.4914,23.3911,20.6721,20.8221,25908041
2016-12-29,25.6403,25.8602,21.6918,22.8013,33933591
2016-11-30,23.5511,26.1401,20.9221,25.6403,66820382
2016-10-31,19.1827,24.7006,18.5929,23.6910,41036388
2016-09-30,22.5414,24.3208,18.6129,19.2527,33375578
2016-08-31,17.6333,22.5414,17.1835,22.5214,50763981
2016-07-29,12.9551,17.6233,12.2453,17.6233,56651719
2016-06-30,7.9170,13.5449,7.8470,12.8351,88261027
2016-05-31,7.7171,8.2868,6.2976,7.9970,69126658
2016-04-29,6.5475,7.8970,6.0677,7.7870,16810987
2016-03-31,5.7778,7.4672,5.6279,6.6275,40061816
2016-02-29,5.7278,6.3676,5.4779,5.6778,21580398
2016-01-29,5.6079,5.8778,4.7782,5.8178,27646202
2015-12-30,5.6978,6.2576,5.2280,5.7578,38298948
2015-11-30,5.0881,6.4376,5.0781,5.7878,38493824
2015-10-30,5.3280,5.8678,4.9181,5.0181,35130744
2015-09-30,4.9281,5.6279,4.7482,5.2480,32929910
2015-08-31,5.6978,6.0377,4.6482,4.9781,26732852
2015-07-31,5.9377,6.1877,5.0981,5.7878,28955799
2015-06-30,6.4975,7.0873,5.7578,5.8778,45522292
2015-05-29,7.2572,9.0865,6.3076,6.4475,115415741
2015-04-30,5.7778,7.9870,5.7778,7.2972,45366833
2015-03-31,5.3480,6.1776,4.7682,5.7578,44469190
2015-02-27,5.1081,5.5579,4.8082,5.3480,22911302
2015-01-30,5.8278,5.9078,5.0181,5.1280,39618849
2014-12-30,5.8278,6.1477,4.9881,5.7978,85101688
2014-11-28,6.1677,6.2976,4.9581,6.0077,55754581
2014-10-31,6.4975,7.4372,5.1880,6.2176,83208510
2014-09-30,8.2969,8.8766,6.5075,6.5575,63285438
2014-08-29,6.2276,8.1969,6.1877,8.1669,49242403
2014-07-31,6.4176,7.1473,6.0477,6.2476,40964259
2014-06-30,6.6475,7.4971,6.2976,6.3876,40563509
2014-05-30,7.3972,7.8970,6.5175,6.6475,41055394
2014-04-30,6.6375,7.9970,6.3176,7.7670,64545019
2014-03-31,5.0181,6.6375,4.5683,6.5975,57895791
2014-02-28,5.1480,5.2480,4.5483,4.9981,41665926
2014-01-31,5.9078,6.1976,5.0681,5.2180,55830006
2013-12-30,5.8378,6.0977,5.6479,5.8678,39416472
2013-11-29,7.0973,7.1573,5.6079,5.9177,53790133
2013-10-31,6.2976,7.6171,6.2476,7.0973,52808959
2013-09-30,5.0481,6.4076,5.0181,6.2476,64789308
2013-08-30,4.6282,5.1780,4.3883,4.9781,65122238
2013-07-31,4.5982,5.0481,4.2984,4.5783,40869624
2013-06-28,5.6578,5.8778,4.4283,4.6282,49064735
2013-05-31,5.2080,6.2976,4.5982,5.6578,70633231
2013-04-30,6.9674,7.1273,5.0981,5.4379,51042190
2013-03-28,6.8774,7.5671,6.1877,6.9873,40829608
2013-02-28,7.1373,7.2672,6.1077,6.9474,29001216
2013-01-31,6.5475,8.4268,6.3976,7.1173,71470747
2012-12-28,7.5471,7.9470,6.2076,6.3276,48334861
2012-11-30,11.2957,11.6556,6.0277,7.6471,96958429
2012-10-31,12.1554,12.2953,11.0958,11.1458,28755521
2012-09-28,12.8951,13.8947,10.9458,12.0954,53774325
2012-08-31,14.1546,16.0539,12.8951,13.0150,29458887
2012-07-31,14.0847,14.8444,12.9551,14.1446,13618974
2012-06-29,13.1850,14.9643,12.8051,14.2446,30388943
2012-05-31,16.3138,16.5637,12.6152,13.2650,30247189
2012-04-30,17.1735,17.4434,15.4042,16.2938,26510670
2012-03-30,18.6729,18.9828,16.8736,17.1335,17760644
2012-02-29,17.9432,19.5126,17.3834,18.6729,16539984
2012-01-31,18.0431,18.7629,17.0135,17.9432,17049978
2011-12-29,16.6437,18.5429,16.5437,17.8332,18436902
2011-11-30,16.6837,18.4930,15.6241,16.5637,17251253
2011-10-31,15.9139,17.8432,15.2242,17.1835,16992054
2011-09-30,16.4637,18.2531,15.7840,16.1938,21650622
2011-08-31,18.6429,18.8928,15.2842,16.2938,29557430
2011-07-29,20.8421,20.9121,17.8932,18.5529,16309874
2011-06-30,22.2815,22.9013,20.1423,20.8821,24495807
2011-05-31,23.0412,23.0412,21.7717,22.3915,19001841
2011-04-29,25.0205,25.5403,22.8213,22.8913,22033869
2011-03-31,23.4811,24.8406,22.7913,24.6606,20560334
2011-02-28,22.4914,23.4911,21.9517,23.4911,20037458
2011-01-31,22.4849,23.9240,21.8917,22.3915,25639071
2010-12-30,22.8847,23.7641,21.5755,22.2251,16008521
2010-11-30,23.5842,24.2338,21.6055,22.4749,18642486
2010-10-29,21.5456,26.0925,21.3457,23.3843,28425637
2010-09-30,21.7654,21.8853,20.9759,21.5456,13321703
2010-08-31,22.9746,23.1045,20.9859,21.3557,13704030
2010-07-30,23.7341,23.8840,21.4856,22.7847,21330184
2010-06-30,22.4849,25.0132,21.9753,23.8440,18440428
2010-05-31,24.5835,24.5935,20.4163,22.6348,23886174
2010-04-30,26.3723,26.8720,24.5835,24.6835,23642644
2010-03-31,23.7241,27.2817,23.3843,26.1824,30728878
2010-02-26,29.7301,29.9200,22.7148,23.3843,28791279
2010-01-29,36.8253,43.5608,35.2464,40.0132,37184099
2009-12-29,29.5902,40.6128,29.2604,36.4456,33773718
2009-11-30,24.7534,30.1998,24.5835,28.9806,21523615
2009-10-30,27.5315,28.6808,24.5835,24.8933,20549562
2009-09-30,27.3517,28.9206,26.9020,27.5815,20422377
2009-08-31,28.6808,30.9692,26.4823,27.5315,24998642
2009-07-31,28.5309,29.4203,27.6315,28.6808,17656624
2009-06-30,26.9220,30.3796,25.0732,28.6308,31164770
2009-05-29,29.4802,29.9999,24.8334,26.8220,23738099
2009-04-30,25.5529,29.9999,25.4130,28.7807,19047855
2009-03-31,25.9826,26.1824,23.8540,25.9026,20906999
2009-02-27,26.1425,27.9113,25.1132,26.1824,15331367
2009-01-30,25.9826,28.4609,25.2431,26.1425,19562700
2008-12-30,26.7721,30.1798,25.1831,25.8727,20861769
2008-11-28,26.5522,28.1811,22.6648,26.9819,24495701
2008-10-31,28.1611,28.1611,18.6975,26.2324,37780200
2008-09-30,29.2804,30.1698,21.0059,28.2810,34427055
2008-08-29,29.7800,31.7287,26.5822,29.4802,31433248
2008-07-31,29.2004,31.7287,25.7827,30.3796,30222240
2008-06-30,29.1705,31.4489,27.1718,29.5802,30832448
2008-05-30,25.9826,29.4702,24.3937,29.4702,25410317
2008-04-30,27.4816,29.0805,23.4943,24.9833,28857726
2008-03-31,25.0132,28.0812,23.9839,26.7820,25191570
2008-02-29,22.4849,27.6315,21.1958,24.4836,24278159
2008-01-31,23.3943,23.9340,20.1365,21.8853,20715870
2007-12-28,25.1831,26.8320,22.3850,23.9140,19675579
2007-11-30,26.3823,27.6015,22.2851,24.9833,21833322
2007-10-31,26.8820,27.5615,24.7834,26.8320,19977878
2007-09-28,25.4429,27.2717,23.5842,26.8820,14995041
2007-08-31,24.8334,26.7771,20.4863,25.3730,11651521
2007-07-31,28.9806,29.2954,24.4886,24.8583,21348
2007-06-29,26.2274,29.8750,24.7384,28.9806,37047
2007-05-31,23.0446,26.6322,22.8397,25.6578,31599
2007-04-30,22.6448,23.4793,21.8504,22.7847,28753
2007-03-30,22.1801,23.2094,20.9859,22.9346,28345
2007-02-28,25.2681,25.4330,22.3600,22.4849,29188
2007-01-31,25.5829,25.8827,22.5349,24.9833,32643
2006-12-28,25.6828,26.7021,23.9839,25.5279,29635
2006-11-30,22.9796,26.2774,22.1352,25.6828,35309
